date,z,direction,rank,half_life,breakdown,n_halted,gross_ret,net_ret,fees,impact,borrow,gross_exposure
2022-11-04,-1.2728173138836492,1,0,9.135873975006929,False,0,0.01379496385993209,0.013779597051564339,42.198459102157415,17.402328112312354,94.06729646303896,0.9265645768804702
2022-11-07,-1.2025655352465388,1,0,9.135873975006929,False,0,-0.0008315859080570594,-0.0008495762576681621,54.76464416504618,33.18369228515826,91.95515966082239,0.906459150848137
2022-11-08,-1.2905108120394313,1,0,9.135873975006929,False,0,-0.003356773318168654,-0.0033718331554271107,44.61934488219372,16.278862288620132,89.70016541375354,0.8837292786446254
2022-11-09,-1.0550228106753867,1,0,9.135873975006929,False,0,0.002903711872230143,0.0028892556371126576,38.74983373577996,14.08905621378506,91.72346122528774,0.9040062805972814
2022-11-10,-1.0288304000282154,1,0,9.135873975006929,False,0,0.0007914860381657632,0.0007785576677737712,27.776534780949827,7.90349118275955,93.60367795621077,0.9224660691273849
2022-11-11,-0.9437711701141264,1,0,9.135873975006929,False,0,0.001143789482371673,0.0011302411955082462,31.037528542261256,11.4385795344026,93.00676055760539,0.915386500549636
2022-11-14,-1.2083400885586844,1,0,10.29749428991803,False,0,-0.006727686032596542,-0.0067392164823905885,16.276813979532488,5.380877239391548,93.64680672153975,0.9230611256579815
2022-11-15,-1.459842148180905,1,0,10.29749428991803,False,0,-0.00665194025296933,-0.006666617422603526,38.23287892335581,15.832881295722807,92.7059361228784,0.9132318963627446
2022-11-16,-1.1499471332129831,1,0,10.29749428991803,False,0,0.003571381882308524,0.0035597685376735494,16.126967808424734,5.501811572980214,94.50466696834368,0.9313857656543123
2022-11-17,-1.1455349635277643,1,0,10.29749428991803,False,0,-0.002163368579878078,-0.0021801087704310866,40.16953236907171,31.645983835927257,95.58638932508515,0.9419682646000076
2022-11-18,-0.9818713195045351,1,0,10.29749428991803,False,0,0.0015510785186725127,0.0015397954351803408,12.24287223186529,4.522755452266021,96.06520723758726,0.9462158337282626
2022-11-21,-0.546143035007486,1,0,10.29749428991803,False,0,0.008440126938034483,0.008425935281455584,31.867344973101183,13.955284106888628,96.09393670900319,0.9463957742715946
2022-11-22,-0.7528284357300397,1,0,10.29749428991803,False,0,-0.004730362970291806,-0.004741662255651292,12.862746961296349,2.882634910565586,97.2474717229888,0.958654986709313
2022-11-23,-0.79356435299241,1,0,10.29749428991803,False,0,-0.0014387706675617474,-0.001449889744008699,10.253229055024256,3.791634098156602,97.14590131633429,0.9580101483282086
2022-11-25,-0.5750652739591438,1,0,10.29749428991803,False,0,0.002974937416327171,0.002963579296766773,12.599474389327202,3.6609834217225146,97.32073779292975,0.9598103376025238
2022-11-28,-0.4638190695238875,0,0,10.29749428991803,False,0,0.0006310578649490134,0.0001860967859447751,1433.0544213720277,2919.685638867896,96.87072980245944,0.9553696142480185
2022-11-29,1.175694989292452,0,0,10.29749428991803,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30,1.79857092238737,0,0,10.29749428991803,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,2.2584646443031704,-1,0,10.29749428991803,False,0,0.0,-0.0004497724635514818,1377.1280207959799,3120.596614718838,0.0,0.0
2022-12-02,2.258634463907058,-1,0,10.29749428991803,False,0,-0.0037828668802790126,-0.003799647287227138,53.266166315947245,25.641686450842883,88.8962167144639,0.9180853471973198
2022-12-05,2.0895307822645752,-1,0,10.29749428991803,False,0,-0.003455036736278288,-0.0034650843363503276,9.721008195872185,2.068276103448752,88.68671642107078,0.916063617961967
2022-12-06,1.704089469073329,-1,0,10.29749428991803,False,0,0.0014683092460817783,0.0014516321925538552,45.87055318353238,32.14558528119449,88.75439681450473,0.9167458184676917
2022-12-07,1.9644166383714226,-1,0,10.29749428991803,False,0,-0.0067862825985067045,-0.006808273705020194,83.33186199684158,48.907602367614686,87.67160077043769,0.9058320319784049
2022-12-08,2.140867324000038,-1,0,10.29749428991803,False,0,-0.004518655981270803,-0.004532175044401703,32.65130387534375,16.056280760561393,86.4830466730965,0.892917138197691
2022-12-09,1.7746328662969624,-1,0,10.29749428991803,False,0,0.002478705753434779,0.002465362077549995,32.206378337140045,13.710323267464588,87.52005724323251,0.9035204306060804
2022-12-12,2.128872983313614,-1,0,10.29749428991803,False,0,-0.005885662071711926,-0.005900112901682239,38.615854686497734,18.026686774667574,87.86575824196873,0.907472726078322
2022-12-13,2.0891002003622967,-1,0,10.29749428991803,False,0,-0.0006345754672341299,-0.0006475734346907485,31.945428736682256,9.95943129065569,88.0748145388473,0.9085260592351563
2022-12-14,2.157624758029121,-1,0,7.950171925289712,False,0,-0.004386840277520632,-0.004400894242142881,40.919916922158,11.16532813731391,88.45440116301643,0.9125051229779891
2022-12-15,2.060208392504616,-1,0,7.950171925289712,False,0,-0.004790149855275783,-0.0048018286264810426,22.022605577669335,5.15311771982972,89.61198875509568,0.9252745195771498
2022-12-16,1.588052832459628,-1,0,7.950171925289712,False,0,0.003628544421158433,0.0036178601305844257,15.237510004832139,2.9312452417913493,88.67415049344868,0.9148671473797292
2022-12-19,1.3404028720267787,-1,0,7.950171925289712,False,0,0.0021928546599248623,0.0021678663282827804,97.70388485979319,64.16094944655244,88.0184821144737,0.9089225910709657
